year,harmonised_code,harmonised_name,marriages_civil,marriages_religious
2003,T_0414,Powiat świecki,136.0,374.0
2003,T_0416,Powiat tucholski,43.0,191.0
2003,T_2204,Powiat gdański,112.0,323.0
2003,T_2205,Powiat kartuski,70.0,539.0
2003,T_2210,Powiat nowodworski,53.0,119.0
2003,T_2211,Powiat pucki,81.0,309.0
2003,T_2215,Powiat wejherowski,206.0,684.0
2003,T_2201,Powiat bytowski,99.0,321.0
2003,T_2208,Powiat lęborski,92.0,198.0
2003,T_2212,Powiat słupski,170.0,302.0
2003,T_2263,Powiat m. Słupsk,187.0,278.0
2003,T_2207,Powiat kwidzyński,161.0,277.0
2003,T_2209,Powiat malborski,109.0,203.0
2003,T_2213,Powiat starogardzki,126.0,479.0
2003,T_2214,Powiat tczewski,136.0,453.0
2003,T_2216,Powiat sztumski,43.0,121.0
2003,T_2261,Powiat m. Gdańsk,788.0,1522.0
2003,T_2262,Powiat m. Gdynia,465.0,783.0
2003,T_2264,Powiat m. Sopot,88.0,125.0
2003,T_2202,Powiat chojnicki,97.0,433.0
2003,T_2203,Powiat człuchowski,96.0,221.0
2003,T_2206,Powiat kościerski,50.0,363.0
2003,T_2802,Powiat braniewski,69.0,154.0
2003,T_2803,Powiat działdowski,81.0,302.0
2003,T_2804,Powiat elbląski,83.0,176.0
2003,T_2807,Powiat iławski,147.0,371.0
2003,T_2812,Powiat nowomiejski,35.0,188.0
2003,T_2815,Powiat ostródzki,153.0,415.0
2003,T_2861,Powiat m. Elbląg,297.0,345.0
2003,T_2805,Powiat ełcki,125.0,295.0
2003,T_2806,Powiat giżycki,121.0,188.0
2003,T_2813,Powiat olecki,43.0,140.0
2003,T_2816,Powiat piski,102.0,256.0
2003,T_2818,Powiat gołdapski,43.0,96.0
2003,T_2819,Powiat węgorzewski,42.0,93.0
2003,T_2801,Powiat bartoszycki,100.0,239.0
2003,T_2808,Powiat kętrzyński,95.0,248.0
2003,T_2809,Powiat lidzbarski,44.0,169.0
2003,T_2810,Powiat mrągowski,86.0,196.0
2003,T_2811,Powiat nidzicki,35.0,166.0
2003,T_2814,Powiat olsztyński,171.0,388.0
2003,T_2817,Powiat szczycieński,86.0,306.0
2003,T_2862,Powiat m. Olsztyn,281.0,548.0
2003,T_1006,Powiat łódzki wschodni,74.0,228.0
2003,T_1008,Powiat pabianicki,192.0,375.0
2003,T_1020,Powiat zgierski,211.0,556.0
2003,T_1021,Powiat brzeziński,33.0,158.0
2003,T_1061,Powiat m. Łódź,1442.0,2167.0
2003,T_1001,Powiat bełchatowski,149.0,498.0
2003,T_1007,Powiat opoczyński,70.0,410.0
2003,T_1010,Powiat piotrkowski,71.0,447.0
2003,T_1012,Powiat radomszczański,146.0,513.0
2003,T_1016,Powiat tomaszowski,194.0,494.0
2003,T_1062,Powiat m. Piotrków Trybunalski,141.0,325.0
2003,T_1003,Powiat łaski,44.0,185.0
2003,T_1009,Powiat pajęczański,52.0,238.0
2003,T_1011,Powiat poddębicki,38.0,160.0
2003,T_1014,Powiat sieradzki,129.0,503.0
2003,T_1017,Powiat wieluński,63.0,324.0
2003,T_1018,Powiat wieruszowski,35.0,195.0
2003,T_1019,Powiat zduńskowolski,93.0,283.0
2003,T_1002,Powiat kutnowski,141.0,391.0
2003,T_1004,Powiat łęczycki,69.0,212.0
2003,T_1005,Powiat łowicki,83.0,358.0
2003,T_1013,Powiat rawski,55.0,253.0
2003,T_1015,Powiat skierniewicki,25.0,188.0
2003,T_1063,Powiat m. Skierniewice,88.0,164.0
2003,T_2604,Powiat kielecki,141.0,923.0
2003,T_2605,Powiat konecki,85.0,429.0
2003,T_2607,Powiat ostrowiecki,215.0,424.0
2003,T_2610,Powiat skarżyski,100.0,303.0
2003,T_2611,Powiat starachowicki,113.0,392.0
2003,T_2661,Powiat m. Kielce,291.0,801.0
2003,T_2601,Powiat buski,92.0,316.0
2003,T_2602,Powiat jędrzejowski,100.0,465.0
2003,T_2603,Powiat kazimierski,33.0,125.0
2003,T_2606,Powiat opatowski,64.0,246.0
2003,T_2608,Powiat pińczowski,57.0,163.0
2003,T_2609,Powiat sandomierski,82.0,358.0
2003,T_2612,Powiat staszowski,68.0,338.0
2003,T_2613,Powiat włoszczowski,41.0,215.0
2003,T_0601,Powiat bialski,110.0,533.0
2003,T_0613,Powiat parczewski,46.0,175.0
2003,T_0615,Powiat radzyński,60.0,296.0
2003,T_0619,Powiat włodawski,72.0,167.0
2003,T_0661,Powiat m. Biała Podlaska,70.0,215.0
2003,T_0602,Powiat biłgorajski,103.0,511.0
2003,T_0603,Powiat chełmski,99.0,284.0
2003,T_0604,Powiat hrubieszowski,124.0,308.0
2003,T_0606,Powiat krasnostawski,95.0,271.0
2003,T_0618,Powiat tomaszowski,118.0,400.0
2003,T_0620,Powiat zamojski,109.0,458.0
2003,T_0662,Powiat m. Chełm,112.0,224.0
2003,T_0664,Powiat m. Zamość,100.0,281.0
2003,T_0608,Powiat lubartowski,82.0,408.0
2003,T_0609,Powiat lubelski,125.0,594.0
2003,T_0610,Powiat łęczyński,63.0,240.0
2003,T_0617,Powiat świdnicki,117.0,311.0
2003,T_0663,Powiat m. Lublin,503.0,1256.0
2003,T_0605,Powiat janowski,31.0,246.0
2003,T_0607,Powiat kraśnicki,117.0,428.0
2003,T_0611,Powiat łukowski,102.0,608.0
2003,T_0612,Powiat opolski,76.0,277.0
2003,T_0614,Powiat puławski,143.0,488.0
2003,T_0616,Powiat rycki,87.0,299.0
2003,T_1801,Powiat bieszczadzki,42.0,92.0
2003,T_1802,Powiat brzozowski,37.0,367.0
2003,T_1805,Powiat jasielski,124.0,527.0
2003,T_1807,Powiat krośnieński,84.0,497.0
2003,T_1817,Powiat sanocki,183.0,384.0
2003,T_1821,Powiat leski,33.0,130.0
2003,T_1861,Powiat m. Krosno,61.0,223.0
2003,T_1804,Powiat jarosławski,145.0,520.0
2003,T_1809,Powiat lubaczowski,78.0,325.0
2003,T_1813,Powiat przemyski,69.0,303.0
2003,T_1814,Powiat przeworski,84.0,324.0
2003,T_1862,Powiat m. Przemyśl,119.0,260.0
2003,T_1806,Powiat kolbuszowski,48.0,282.0
2003,T_1810,Powiat łańcucki,65.0,337.0
2003,T_1815,Powiat ropczycko-sędziszowski,61.0,339.0
2003,T_1816,Powiat rzeszowski,123.0,752.0
2003,T_1819,Powiat strzyżowski,57.0,262.0
2003,T_1863,Powiat m. Rzeszów,215.0,557.0
2003,T_1803,Powiat dębicki,118.0,629.0
2003,T_1808,Powiat leżajski,61.0,290.0
2003,T_1811,Powiat mielecki,141.0,660.0
2003,T_1812,Powiat niżański,54.0,267.0
2003,T_1818,Powiat stalowowolski,149.0,428.0
2003,T_1820,Powiat tarnobrzeski,55.0,223.0
2003,T_1864,Powiat m. Tarnobrzeg,96.0,230.0
2003,T_2002,Powiat białostocki,164.0,539.0
2003,T_2011,Powiat sokólski,95.0,346.0
2003,T_2061,Powiat m. Białystok,416.0,945.0
2003,T_2003,Powiat bielski,73.0,240.0
2003,T_2005,Powiat hajnowski,95.0,147.0
2003,T_2006,Powiat kolneński,27.0,190.0
2003,T_2007,Powiat łomżyński,35.0,256.0
2003,T_2010,Powiat siemiatycki,64.0,177.0
2003,T_2013,Powiat wysokomazowiecki,41.0,298.0
2003,T_2014,Powiat zambrowski,33.0,224.0
2003,T_2062,Powiat m. Łomża,68.0,278.0
2003,T_2001,Powiat augustowski,101.0,217.0
2003,T_2004,Powiat grajewski,59.0,219.0
2003,T_2008,Powiat moniecki,29.0,172.0
2003,T_2009,Powiat sejneński,18.0,76.0
2003,T_2012,Powiat suwalski,34.0,152.0
2003,T_2063,Powiat m. Suwałki,104.0,209.0
2003,T_1465,Powiat m. st. Warszawa,3225.0,4879.0
2003,T_1408,Powiat legionowski,143.0,343.0
2003,T_1412,Powiat miński,121.0,596.0
2003,T_1417,Powiat otwocki,133.0,399.0
2003,T_1434,Powiat wołomiński,211.0,831.0
2003,T_1405,Powiat grodziski,128.0,269.0
2003,T_1414,Powiat nowodworski,101.0,274.0
2003,T_1418,Powiat piaseczyński,188.0,475.0
2003,T_1421,Powiat pruszkowski,193.0,449.0
2003,T_1432,Powiat warszawski zachodni,123.0,304.0
2003,T_1402,Powiat ciechanowski,116.0,408.0
2003,T_1413,Powiat mławski,78.0,319.0
2003,T_1420,Powiat płoński,114.0,404.0
2003,T_1424,Powiat pułtuski,39.0,254.0
2003,T_1437,Powiat żuromiński,22.0,203.0
2003,T_1411,Powiat makowski,56.0,245.0
2003,T_1415,Powiat ostrołęcki,70.0,413.0
2003,T_1416,Powiat ostrowski,54.0,343.0
2003,T_1422,Powiat przasnyski,66.0,316.0
2003,T_1435,Powiat wyszkowski,62.0,335.0
2003,T_1461,Powiat m. Ostrołęka,60.0,252.0
2003,T_1401,Powiat białobrzeski,31.0,183.0
2003,T_1407,Powiat kozienicki,58.0,291.0
2003,T_1409,Powiat lipski,35.0,180.0
2003,T_1423,Powiat przysuski,25.0,212.0
2003,T_1425,Powiat radomski,135.0,708.0
2003,T_1430,Powiat szydłowiecki,38.0,191.0
2003,T_1436,Powiat zwoleński,33.0,211.0
2003,T_1463,Powiat m. Radom,301.0,965.0
2003,T_1404,Powiat gostyniński,56.0,193.0
2003,T_1419,Powiat płocki,91.0,458.0
2003,T_1427,Powiat sierpecki,53.0,238.0
2003,T_1462,Powiat m. Płock,225.0,512.0
2003,T_1403,Powiat garwoliński,81.0,559.0
2003,T_1410,Powiat łosicki,20.0,144.0
2003,T_1426,Powiat siedlecki,65.0,397.0
2003,T_1429,Powiat sokołowski,51.0,295.0
2003,T_1433,Powiat węgrowski,61.0,296.0
2003,T_1464,Powiat m. Siedlce,97.0,303.0
2003,T_1406,Powiat grójecki,123.0,460.0
2003,T_1428,Powiat sochaczewski,111.0,388.0
2003,T_1438,Powiat żyrardowski,108.0,269.0
2004,T_1201,Powiat bocheński,96.0,513.0
2004,T_1206,Powiat krakowski,197.0,963.0
2004,T_1208,Powiat miechowski,46.0,233.0
2004,T_1209,Powiat myślenicki,84.0,596.0
2004,T_1214,Powiat proszowicki,44.0,177.0
2004,T_1219,Powiat wielicki,106.0,404.0
2004,T_1261,Powiat m. Kraków,1036.0,2321.0
2004,T_1205,Powiat gorlicki,101.0,520.0
2004,T_1207,Powiat limanowski,61.0,703.0
2004,T_1210,Powiat nowosądecki,140.0,997.0
2004,T_1262,Powiat m. Nowy Sącz,108.0,388.0
2004,T_1203,Powiat chrzanowski,146.0,467.0
2004,T_1212,Powiat olkuski,126.0,458.0
2004,T_1213,Powiat oświęcimski,183.0,662.0
2004,T_1218,Powiat wadowicki,141.0,698.0
2004,T_1202,Powiat brzeski,80.0,432.0
2004,T_1204,Powiat dąbrowski,47.0,254.0
2004,T_1216,Powiat tarnowski,125.0,868.0
2004,T_1263,Powiat m. Tarnów,178.0,433.0
2004,T_1211,Powiat nowotarski,174.0,762.0
2004,T_1215,Powiat suski,70.0,406.0
2004,T_1217,Powiat tatrzański,75.0,252.0
2004,T_2402,Powiat bielski,199.0,567.0
2004,T_2403,Powiat cieszyński,231.0,665.0
2004,T_2417,Powiat żywiecki,214.0,688.0
2004,T_2461,Powiat m. Bielsko-Biała,303.0,572.0
2004,T_2407,Powiat lubliniecki,143.0,239.0
2004,T_2413,Powiat tarnogórski,195.0,498.0
2004,T_2462,Powiat m. Bytom,333.0,464.0
2004,T_2471,Powiat m. Piekary Śląskie,92.0,182.0
2004,T_2404,Powiat częstochowski,127.0,526.0
2004,T_2406,Powiat kłobucki,97.0,368.0
2004,T_2409,Powiat myszkowski,106.0,286.0
2004,T_2464,Powiat m. Częstochowa,445.0,867.0
2004,T_2405,Powiat gliwicki,168.0,407.0
2004,T_2466,Powiat m. Gliwice,341.0,545.0
2004,T_2478,Powiat m. Zabrze,354.0,426.0
2004,T_2463,Powiat m. Chorzów,185.0,309.0
2004,T_2469,Powiat m. Katowice,519.0,952.0
2004,T_2470,Powiat m. Mysłowice,134.0,228.0
2004,T_2472,Powiat m. Ruda Śląska,260.0,469.0
2004,T_2474,Powiat m. Siemianowice Śląskie,110.0,206.0
2004,T_2476,Powiat m. Świętochłowice,78.0,162.0
2004,T_2411,Powiat raciborski,151.0,362.0
2004,T_2412,Powiat rybnicki,94.0,296.0
2004,T_2415,Powiat wodzisławski,179.0,675.0
2004,T_2467,Powiat m. Jastrzębie-Zdrój,186.0,355.0
2004,T_2473,Powiat m. Rybnik,227.0,566.0
2004,T_2479,Powiat m. Żory,160.0,320.0
2004,T_2401,Powiat będziński,280.0,491.0
2004,T_2416,Powiat zawierciański,144.0,500.0
2004,T_2465,Powiat m. Dąbrowa Górnicza,253.0,424.0
2004,T_2468,Powiat m. Jaworzno,163.0,336.0
2004,T_2475,Powiat m. Sosnowiec,439.0,688.0
2004,T_2408,Powiat mikołowski,125.0,329.0
2004,T_2410,Powiat pszczyński,121.0,433.0
2004,T_2414,Powiat bieruńsko-lędziński,64.0,224.0
2004,T_2477,Powiat m. Tychy,226.0,560.0
2004,T_0801,Powiat gorzowski,96.0,180.0
2004,T_0803,Powiat międzyrzecki,82.0,173.0
2004,T_0805,Powiat słubicki,75.0,128.0
2004,T_0806,Powiat strzelecko-drezdenecki,60.0,152.0
2004,T_0807,Powiat sulęciński,58.0,111.0
2004,T_0861,Powiat m. Gorzów Wielkopolski,233.0,341.0
2004,T_0802,Powiat krośnieński,90.0,163.0
2004,T_0804,Powiat nowosolski,115.0,291.0
2004,T_0808,Powiat świebodziński,75.0,158.0
2004,T_0809,Powiat zielonogórski,113.0,269.0
2004,T_0810,Powiat żagański,104.0,232.0
2004,T_0811,Powiat żarski,138.0,284.0
2004,T_0812,Powiat wschowski,51.0,134.0
2004,T_0862,Powiat m. Zielona Góra,219.0,320.0
2004,T_3006,Powiat jarociński,63.0,294.0
2004,T_3007,Powiat kaliski,70.0,376.0
2004,T_3008,Powiat kępiński,47.0,244.0
2004,T_3012,Powiat krotoszyński,50.0,332.0
2004,T_3017,Powiat ostrowski,149.0,657.0
2004,T_3018,Powiat ostrzeszowski,46.0,252.0
2004,T_3020,Powiat pleszewski,55.0,331.0
2004,T_3061,Powiat m. Kalisz,183.0,320.0
2004,T_3003,Powiat gnieźnieński,155.0,560.0
2004,T_3009,Powiat kolski,111.0,378.0
2004,T_3010,Powiat koniński,109.0,556.0
2004,T_3023,Powiat słupecki,56.0,243.0
2004,T_3027,Powiat turecki,79.0,373.0
2004,T_3030,Powiat wrzesiński,72.0,306.0
2004,T_3062,Powiat m. Konin,123.0,341.0
2004,T_3004,Powiat gostyński,76.0,345.0
2004,T_3005,Powiat grodziski,31.0,235.0
2004,T_3011,Powiat kościański,59.0,302.0
2004,T_3013,Powiat leszczyński,35.0,201.0
2004,T_3014,Powiat międzychodzki,26.0,116.0
2004,T_3015,Powiat nowotomyski,64.0,318.0
2004,T_3022,Powiat rawicki,55.0,298.0
2004,T_3029,Powiat wolsztyński,39.0,271.0
2004,T_3063,Powiat m. Leszno,102.0,240.0
2004,T_3001,Powiat chodzieski,60.0,173.0
2004,T_3002,Powiat czarnkowsko-trzcianecki,85.0,319.0
2004,T_3019,Powiat pilski,193.0,469.0
2004,T_3028,Powiat wągrowiecki,64.0,296.0
2004,T_3031,Powiat złotowski,109.0,241.0
2004,T_3016,Powiat obornicki,57.0,226.0
2004,T_3021,Powiat poznański,293.0,978.0
2004,T_3024,Powiat szamotulski,72.0,337.0
2004,T_3025,Powiat średzki,50.0,212.0
2004,T_3026,Powiat śremski,55.0,282.0
2004,T_3064,Powiat m. Poznań,880.0,1775.0
2004,T_3201,Powiat białogardzki,59.0,109.0
2004,T_3208,Powiat kołobrzeski,129.0,195.0
2004,T_3209,Powiat koszaliński,95.0,172.0
2004,T_3213,Powiat sławieński,92.0,173.0
2004,T_3261,Powiat m. Koszalin,205.0,248.0
2004,T_3202,Powiat choszczeński,52.0,154.0
2004,T_3203,Powiat drawski,70.0,165.0
2004,T_3210,Powiat myśliborski,81.0,206.0
2004,T_3212,Powiat pyrzycki,53.0,150.0
2004,T_3215,Powiat szczecinecki,138.0,263.0
2004,T_3216,Powiat świdwiński,68.0,165.0
2004,T_3217,Powiat wałecki,66.0,146.0
2004,T_3218,Powiat łobeski,45.0,116.0
2004,T_3262,Powiat m. Szczecin,821.0,995.0
2004,T_3204,Powiat goleniowski,125.0,227.0
2004,T_3205,Powiat gryficki,81.0,150.0
2004,T_3206,Powiat gryfiński,116.0,255.0
2004,T_3207,Powiat kamieński,71.0,136.0
2004,T_3211,Powiat policki,112.0,180.0
2004,T_3214,Powiat stargardzki,197.0,352.0
2004,T_3263,Powiat m. Świnoujście,91.0,78.0
2004,T_0201,Powiat bolesławiecki,132.0,302.0
2004,T_0205,Powiat jaworski,78.0,185.0
2004,T_0206,Powiat karkonoski,112.0,177.0
2004,T_0207,Powiat kamiennogórski,73.0,167.0
2004,T_0210,Powiat lubański,82.0,153.0
2004,T_0212,Powiat lwówecki,65.0,117.0
2004,T_0225,Powiat zgorzelecki,159.0,233.0
2004,T_0226,Powiat złotoryjski,66.0,145.0
2004,T_0261,Powiat m. Jelenia Góra,192.0,213.0
2004,T_0203,Powiat głogowski,157.0,356.0
2004,T_0204,Powiat górowski,51.0,121.0
2004,T_0209,Powiat legnicki,63.0,186.0
2004,T_0211,Powiat lubiński,222.0,392.0
2004,T_0216,Powiat polkowicki,93.0,214.0
2004,T_0262,Powiat m. Legnica,197.0,303.0
2004,T_0202,Powiat dzierżoniowski,133.0,299.0
2004,T_0208,Powiat kłodzki,245.0,481.0
2004,T_0219,Powiat świdnicki,253.0,515.0
2004,T_0221,Powiat wałbrzyski,380.0,432.0
2004,T_0224,Powiat ząbkowicki,82.0,213.0
2004,T_0213,Powiat milicki,35.0,196.0
2004,T_0214,Powiat oleśnicki,141.0,436.0
2004,T_0215,Powiat oławski,124.0,270.0
2004,T_0217,Powiat strzeliński,47.0,178.0
2004,T_0218,Powiat średzki,72.0,215.0
2004,T_0220,Powiat trzebnicki,89.0,261.0
2004,T_0222,Powiat wołowski,62.0,158.0
2004,T_0223,Powiat wrocławski,125.0,328.0
2004,T_0264,Powiat m. Wrocław,1193.0,1734.0
2004,T_1601,Powiat brzeski,144.0,293.0
2004,T_1602,Powiat głubczycki,79.0,151.0
2004,T_1606,Powiat namysłowski,58.0,186.0
2004,T_1607,Powiat nyski,195.0,450.0
2004,T_1610,Powiat prudnicki,84.0,180.0
2004,T_1603,Powiat kędzierzyńsko-kozielski,182.0,271.0
2004,T_1604,Powiat kluczborski,119.0,231.0
2004,T_1605,Powiat krapkowicki,94.0,192.0
2004,T_1608,Powiat oleski,83.0,211.0
2004,T_1609,Powiat opolski,150.0,362.0
2004,T_1611,Powiat strzelecki,115.0,242.0
2004,T_1661,Powiat m. Opole,222.0,324.0
2004,T_0403,Powiat bydgoski,104.0,341.0
2004,T_0415,Powiat toruński,95.0,321.0
2004,T_0461,Powiat m. Bydgoszcz,630.0,1072.0
2004,T_0463,Powiat m. Toruń,364.0,635.0
2004,T_0402,Powiat brodnicki,83.0,375.0
2004,T_0404,Powiat chełmiński,65.0,206.0
2004,T_0405,Powiat golubsko-dobrzyński,52.0,188.0
2004,T_0406,Powiat grudziądzki,47.0,161.0
2004,T_0412,Powiat rypiński,60.0,180.0
2004,T_0417,Powiat wąbrzeski,33.0,130.0
2004,T_0462,Powiat m. Grudziądz,177.0,338.0
2004,T_0401,Powiat aleksandrowski,79.0,207.0
2004,T_0408,Powiat lipnowski,72.0,267.0
2004,T_0411,Powiat radziejowski,36.0,187.0
2004,T_0418,Powiat włocławski,94.0,347.0
2004,T_0464,Powiat m. Włocławek,210.0,389.0
2004,T_0407,Powiat inowrocławski,202.0,608.0
2004,T_0409,Powiat mogileński,43.0,185.0
2004,T_0410,Powiat nakielski,102.0,323.0
2004,T_0419,Powiat żniński,61.0,298.0
2004,T_0413,Powiat sępoleński,36.0,169.0
2004,T_0414,Powiat świecki,140.0,400.0
2004,T_0416,Powiat tucholski,49.0,196.0
2004,T_2204,Powiat gdański,109.0,301.0
2004,T_2205,Powiat kartuski,68.0,549.0
2004,T_2210,Powiat nowodworski,58.0,107.0
2004,T_2211,Powiat pucki,84.0,302.0
2004,T_2215,Powiat wejherowski,224.0,710.0
2004,T_2201,Powiat bytowski,74.0,336.0
2004,T_2208,Powiat lęborski,86.0,185.0
2004,T_2212,Powiat słupski,137.0,299.0
2004,T_2263,Powiat m. Słupsk,195.0,254.0
2004,T_2207,Powiat kwidzyński,131.0,265.0
2004,T_2209,Powiat malborski,113.0,194.0
2004,T_2213,Powiat starogardzki,108.0,496.0
2004,T_2214,Powiat tczewski,121.0,440.0
2004,T_2216,Powiat sztumski,65.0,136.0
2004,T_2261,Powiat m. Gdańsk,780.0,1478.0
2004,T_2262,Powiat m. Gdynia,472.0,789.0
2004,T_2264,Powiat m. Sopot,64.0,89.0
2004,T_2202,Powiat chojnicki,98.0,401.0
2004,T_2203,Powiat człuchowski,68.0,201.0
2004,T_2206,Powiat kościerski,57.0,309.0
2004,T_2802,Powiat braniewski,77.0,157.0
2004,T_2803,Powiat działdowski,65.0,309.0
2004,T_2804,Powiat elbląski,84.0,193.0
2004,T_2807,Powiat iławski,119.0,374.0
2004,T_2812,Powiat nowomiejski,40.0,189.0
2004,T_2815,Powiat ostródzki,160.0,350.0
2004,T_2861,Powiat m. Elbląg,271.0,404.0
2004,T_2805,Powiat ełcki,132.0,314.0
2004,T_2806,Powiat giżycki,89.0,166.0
2004,T_2813,Powiat olecki,45.0,131.0
2004,T_2816,Powiat piski,78.0,217.0
2004,T_2818,Powiat gołdapski,51.0,108.0
2004,T_2819,Powiat węgorzewski,42.0,79.0
2004,T_2801,Powiat bartoszycki,76.0,248.0
2004,T_2808,Powiat kętrzyński,99.0,203.0
2004,T_2809,Powiat lidzbarski,54.0,148.0
2004,T_2810,Powiat mrągowski,90.0,189.0
2004,T_2811,Powiat nidzicki,38.0,143.0
2004,T_2814,Powiat olsztyński,152.0,386.0
2004,T_2817,Powiat szczycieński,68.0,287.0
2004,T_2862,Powiat m. Olsztyn,268.0,482.0
2004,T_1006,Powiat łódzki wschodni,60.0,255.0
2004,T_1008,Powiat pabianicki,178.0,434.0
2004,T_1020,Powiat zgierski,203.0,569.0
2004,T_1021,Powiat brzeziński,28.0,136.0
2004,T_1061,Powiat m. Łódź,1389.0,2128.0
2004,T_1001,Powiat bełchatowski,134.0,481.0
2004,T_1007,Powiat opoczyński,62.0,418.0
2004,T_1010,Powiat piotrkowski,79.0,379.0
2004,T_1012,Powiat radomszczański,139.0,503.0
2004,T_1016,Powiat tomaszowski,152.0,470.0
2004,T_1062,Powiat m. Piotrków Trybunalski,135.0,299.0
2004,T_1003,Powiat łaski,46.0,218.0
2004,T_1009,Powiat pajęczański,43.0,250.0
2004,T_1011,Powiat poddębicki,38.0,164.0
2004,T_1014,Powiat sieradzki,119.0,487.0
2004,T_1017,Powiat wieluński,78.0,363.0
2004,T_1018,Powiat wieruszowski,41.0,186.0
2004,T_1019,Powiat zduńskowolski,79.0,264.0
2004,T_1002,Powiat kutnowski,140.0,417.0
2004,T_1004,Powiat łęczycki,45.0,207.0
2004,T_1005,Powiat łowicki,54.0,395.0
2004,T_1013,Powiat rawski,60.0,237.0
2004,T_1015,Powiat skierniewicki,27.0,167.0
2004,T_1063,Powiat m. Skierniewice,77.0,178.0
2004,T_2604,Powiat kielecki,133.0,975.0
2004,T_2605,Powiat konecki,84.0,425.0
2004,T_2607,Powiat ostrowiecki,186.0,386.0
2004,T_2610,Powiat skarżyski,101.0,282.0
2004,T_2611,Powiat starachowicki,118.0,404.0
2004,T_2661,Powiat m. Kielce,288.0,800.0
2004,T_2601,Powiat buski,107.0,298.0
2004,T_2602,Powiat jędrzejowski,85.0,435.0
2004,T_2603,Powiat kazimierski,39.0,136.0
2004,T_2606,Powiat opatowski,55.0,247.0
2004,T_2608,Powiat pińczowski,49.0,157.0
2004,T_2609,Powiat sandomierski,82.0,310.0
2004,T_2612,Powiat staszowski,91.0,328.0
2004,T_2613,Powiat włoszczowski,33.0,231.0
2004,T_0601,Powiat bialski,130.0,514.0
2004,T_0613,Powiat parczewski,52.0,174.0
2004,T_0615,Powiat radzyński,58.0,287.0
2004,T_0619,Powiat włodawski,66.0,176.0
2004,T_0661,Powiat m. Biała Podlaska,65.0,250.0
2004,T_0602,Powiat biłgorajski,89.0,531.0
2004,T_0603,Powiat chełmski,105.0,273.0
2004,T_0604,Powiat hrubieszowski,103.0,312.0
2004,T_0606,Powiat krasnostawski,91.0,308.0
2004,T_0618,Powiat tomaszowski,120.0,406.0
2004,T_0620,Powiat zamojski,116.0,470.0
2004,T_0662,Powiat m. Chełm,129.0,236.0
2004,T_0664,Powiat m. Zamość,90.0,260.0
2004,T_0608,Powiat lubartowski,98.0,434.0
2004,T_0609,Powiat lubelski,145.0,566.0
2004,T_0610,Powiat łęczyński,84.0,247.0
2004,T_0617,Powiat świdnicki,95.0,277.0
2004,T_0663,Powiat m. Lublin,550.0,1252.0
2004,T_0605,Powiat janowski,37.0,244.0
2004,T_0607,Powiat kraśnicki,120.0,417.0
2004,T_0611,Powiat łukowski,96.0,558.0
2004,T_0612,Powiat opolski,79.0,300.0
2004,T_0614,Powiat puławski,153.0,475.0
2004,T_0616,Powiat rycki,71.0,238.0
2004,T_1801,Powiat bieszczadzki,38.0,101.0
2004,T_1802,Powiat brzozowski,51.0,326.0
2004,T_1805,Powiat jasielski,118.0,509.0
2004,T_1807,Powiat krośnieński,95.0,471.0
2004,T_1817,Powiat sanocki,154.0,402.0
2004,T_1821,Powiat leski,35.0,121.0
2004,T_1861,Powiat m. Krosno,69.0,202.0
2004,T_1804,Powiat jarosławski,139.0,560.0
2004,T_1809,Powiat lubaczowski,65.0,235.0
2004,T_1813,Powiat przemyski,77.0,305.0
2004,T_1814,Powiat przeworski,73.0,342.0
2004,T_1862,Powiat m. Przemyśl,92.0,191.0
2004,T_1806,Powiat kolbuszowski,53.0,249.0
2004,T_1810,Powiat łańcucki,84.0,352.0
2004,T_1815,Powiat ropczycko-sędziszowski,58.0,355.0
2004,T_1816,Powiat rzeszowski,118.0,708.0
2004,T_1819,Powiat strzyżowski,59.0,291.0
2004,T_1863,Powiat m. Rzeszów,236.0,536.0
2004,T_1803,Powiat dębicki,115.0,601.0
2004,T_1808,Powiat leżajski,58.0,295.0
2004,T_1811,Powiat mielecki,157.0,591.0
2004,T_1812,Powiat niżański,66.0,279.0
2004,T_1818,Powiat stalowowolski,168.0,402.0
2004,T_1820,Powiat tarnobrzeski,61.0,229.0
2004,T_1864,Powiat m. Tarnobrzeg,101.0,184.0
2004,T_2002,Powiat białostocki,139.0,519.0
2004,T_2011,Powiat sokólski,82.0,328.0
2004,T_2061,Powiat m. Białystok,412.0,1055.0
2004,T_2003,Powiat bielski,61.0,202.0
2004,T_2005,Powiat hajnowski,71.0,176.0
2004,T_2006,Powiat kolneński,35.0,212.0
2004,T_2007,Powiat łomżyński,57.0,224.0
2004,T_2010,Powiat siemiatycki,64.0,168.0
2004,T_2013,Powiat wysokomazowiecki,33.0,294.0
2004,T_2014,Powiat zambrowski,64.0,195.0
2004,T_2062,Powiat m. Łomża,80.0,230.0
2004,T_2001,Powiat augustowski,84.0,225.0
2004,T_2004,Powiat grajewski,68.0,213.0
2004,T_2008,Powiat moniecki,33.0,172.0
2004,T_2009,Powiat sejneński,20.0,76.0
2004,T_2012,Powiat suwalski,45.0,154.0
2004,T_2063,Powiat m. Suwałki,98.0,239.0
2004,T_1465,Powiat m. st. Warszawa,3306.0,4925.0
2004,T_1408,Powiat legionowski,128.0,324.0
2004,T_1412,Powiat miński,144.0,572.0
2004,T_1417,Powiat otwocki,116.0,426.0
