,election_date,election_type,harmonised_code,harmonised_name,pc1
451,2006_04_09,camera,ITF14,chieti,-0.022106041744015273
452,2006_04_09,camera,ITF21,isernia,0.07378187234389963
453,2006_04_09,camera,ITF22,campobasso,-0.002983395756394853
454,2006_04_09,camera,ITF31,caserta,0.06057772788961663
455,2006_04_09,camera,ITF32,benevento,0.04705662050759009
456,2006_04_09,camera,ITF33,napoli,0.021962622207748077
457,2006_04_09,camera,ITF34,avellino,-0.053310640728238275
458,2006_04_09,camera,ITF35,salerno,0.06648370307754484
459,2006_04_09,camera,ITF43,taranto,0.015131708022907132
460,2006_04_09,camera,ITF44,brindisi,0.006657303982354419
461,2006_04_09,camera,ITF45,lecce,0.003462930053025669
462,2006_04_09,camera,ITF46,foggia,0.007569237657556536
463,2006_04_09,camera,ITF47,bari,0.052585744140703425
464,2006_04_09,camera,ITF48,barlettaandriatrani,0.08498656552814292
465,2006_04_09,camera,ITF51,potenza,-0.06037805086644965
466,2006_04_09,camera,ITF52,matera,-0.039450166845973474
467,2006_04_09,camera,ITF61,cosenza,0.027019087000113996
468,2006_04_09,camera,ITF62,crotone,-0.05589536035689907
469,2006_04_09,camera,ITF63,catanzaro,0.026217014545450168
470,2006_04_09,camera,ITF64,vibo valentia,0.014059113986759431
471,2006_04_09,camera,ITF65,reggio calabria,0.05628234200542113
472,2006_04_09,camera,ITG11,trapani,0.08693322749436518
473,2006_04_09,camera,ITG12,palermo,0.11757616028305344
474,2006_04_09,camera,ITG13,messina,0.09280054976118862
475,2006_04_09,camera,ITG14,agrigento,0.047296780325572996
476,2006_04_09,camera,ITG15,caltanissetta,0.04645457817669211
477,2006_04_09,camera,ITG16,enna,-0.02290738263956093
478,2006_04_09,camera,ITG17,catania,0.12155657543432756
479,2006_04_09,camera,ITG18,ragusa,0.02006964807287144
480,2006_04_09,camera,ITG19,siracusa,0.01603959032052598
481,2006_04_09,camera,ITG2D,sassari,2.5996702452489297e-05
482,2006_04_09,camera,ITG2E,nuoro,-0.10861676171075725
483,2006_04_09,camera,ITG2F,cagliari,0.004634356312035627
484,2006_04_09,camera,ITG2G,oristano,-0.0008937008727746607
485,2006_04_09,camera,ITG2H,sud sardegna,-0.056599581975215696
486,2006_04_09,camera,ITH10,bolzano,0.17509885950974702
487,2006_04_09,camera,ITH20,trento,0.028751332690276306
488,2006_04_09,camera,ITH31,verona,0.11334380492689945
489,2006_04_09,camera,ITH32,vicenza,0.09460988042679183
490,2006_04_09,camera,ITH33,belluno,0.06310435163285054
491,2006_04_09,camera,ITH34,treviso,0.10885194105847584
492,2006_04_09,camera,ITH35,venezia,0.01356738105615683
493,2006_04_09,camera,ITH36,padova,0.048231021719388624
494,2006_04_09,camera,ITH37,rovigo,0.009546108365896477
495,2006_04_09,camera,ITH41,pordenone,0.0793241511947563
496,2006_04_09,camera,ITH42,udine,0.04316521390893844
497,2006_04_09,camera,ITH43,gorizia,-0.07813182876402103
498,2006_04_09,camera,ITH44,trieste,0.008765119948857494
499,2006_04_09,camera,ITH51,piacenza,0.03675334510662099
500,2006_04_09,camera,ITH52,parma,-0.04958021600253767
501,2006_04_09,camera,ITH53,reggio nellemilia,-0.19646634287517123
502,2006_04_09,camera,ITH54,modena,-0.1526685807882078
503,2006_04_09,camera,ITH55,bologna,-0.17912685563672404
504,2006_04_09,camera,ITH56,ferrara,-0.15901895469862393
505,2006_04_09,camera,ITH57,ravenna,-0.17282376662236476
506,2006_04_09,camera,ITH58,forlicesena,-0.06385528747743055
507,2006_04_09,camera,ITH59,rimini,-0.07566084975788648
508,2006_04_09,camera,ITI11,massacarrara,-0.03227584573612469
509,2006_04_09,camera,ITI12,lucca,-0.02596938452292121
510,2006_04_09,camera,ITI13,pistoia,-0.1035893633252537
511,2006_04_09,camera,ITI14,firenze,-0.19346063633185262
512,2006_04_09,camera,ITI15,prato,-0.13801707581196104
513,2006_04_09,camera,ITI16,livorno,-0.17345017420845532
514,2006_04_09,camera,ITI17,pisa,-0.14310438484638383
515,2006_04_09,camera,ITI18,arezzo,-0.119712421344016
516,2006_04_09,camera,ITI19,siena,-0.2138563220473178
517,2006_04_09,camera,ITI1A,grosseto,-0.08813716823890001
518,2006_04_09,camera,ITI21,perugia,-0.10326178300040104
519,2006_04_09,camera,ITI22,terni,-0.09746163314183583
520,2006_04_09,camera,ITI31,pesaro e urbino,-0.11343996958321763
521,2006_04_09,camera,ITI32,ancona,-0.13076843908109267
522,2006_04_09,camera,ITI33,macerata,-0.05223218688657403
523,2006_04_09,camera,ITI34,ascoli piceno,-0.051759802491323885
524,2006_04_09,camera,ITI35,fermo,-0.04825261439472933
525,2006_04_09,camera,ITI41,viterbo,-0.010087164781360387
526,2006_04_09,camera,ITI42,rieti,-0.017091922360706297
527,2006_04_09,camera,ITI43,roma,-0.04442669942457671
528,2006_04_09,camera,ITI44,latina,0.09647812519655127
529,2006_04_09,camera,ITI45,frosinone,0.027274685732534065
530,2008_04_13,camera,ITC11,torino,0.0009976779161843781
531,2008_04_13,camera,ITC12,vercelli,-0.01589463017678456
532,2008_04_13,camera,ITC13,biella,-0.009741109731655005
533,2008_04_13,camera,ITC14,verbanocusioossola,0.07204183700002167
534,2008_04_13,camera,ITC15,novara,0.04011292838375362
535,2008_04_13,camera,ITC16,cuneo,0.08867984598209494
536,2008_04_13,camera,ITC17,asti,0.00037988372823658477
537,2008_04_13,camera,ITC18,alessandria,-0.01921765331659739
538,2008_04_13,camera,ITC31,imperia,-0.01568420500102357
539,2008_04_13,camera,ITC32,savona,0.004269535839142553
540,2008_04_13,camera,ITC33,genova,0.004661347115169811
541,2008_04_13,camera,ITC34,la spezia,-0.01579642948672096
542,2008_04_13,camera,ITC41,varese,0.19192081929895163
543,2008_04_13,camera,ITC42,como,0.19605595865884615
544,2008_04_13,camera,ITC43,lecco,0.20584833265500455
545,2008_04_13,camera,ITC44,sondrio,0.31970922956152553
546,2008_04_13,camera,ITC46,bergamo,0.2717941570501795
547,2008_04_13,camera,ITC47,brescia,0.22783752361117712
548,2008_04_13,camera,ITC48,pavia,0.08605470988198892
549,2008_04_13,camera,ITC49,lodi,0.10070696831848693
550,2008_04_13,camera,ITC4A,cremona,0.12242744471922824
551,2008_04_13,camera,ITC4B,mantova,0.13178692876274395
552,2008_04_13,camera,ITC4C,milano,0.08024894703777578
553,2008_04_13,camera,ITC4D,monza e della brianza,0.14866270621533692
554,2008_04_13,camera,ITF11,laquila,-0.08620443490072686
555,2008_04_13,camera,ITF12,teramo,-0.0817730031210855
556,2008_04_13,camera,ITF13,pescara,-0.10384714720164392
557,2008_04_13,camera,ITF14,chieti,-0.07718507665302765
558,2008_04_13,camera,ITF21,isernia,-0.058204149070886
559,2008_04_13,camera,ITF22,campobasso,-0.005658136036189535
560,2008_04_13,camera,ITF31,caserta,-0.11786934400704148
561,2008_04_13,camera,ITF32,benevento,-0.10653653098033611
562,2008_04_13,camera,ITF33,napoli,-0.10305498174073995
563,2008_04_13,camera,ITF34,avellino,-0.06195878754916917
564,2008_04_13,camera,ITF35,salerno,-0.11264889166249
565,2008_04_13,camera,ITF43,taranto,-0.08489691882894032
566,2008_04_13,camera,ITF44,brindisi,-0.0925151573992401
567,2008_04_13,camera,ITF45,lecce,-0.0955977176912737
568,2008_04_13,camera,ITF46,foggia,-0.08729203461978317
569,2008_04_13,camera,ITF47,bari,-0.1109250333402356
570,2008_04_13,camera,ITF48,barlettaandriatrani,-0.10820817835908358
571,2008_04_13,camera,ITF51,potenza,-0.06881044593034698
572,2008_04_13,camera,ITF52,matera,-0.09708759501832462
573,2008_04_13,camera,ITF61,cosenza,-0.0673930061071063
574,2008_04_13,camera,ITF62,crotone,-0.07356926923531258
575,2008_04_13,camera,ITF63,catanzaro,-0.0835229538241597
576,2008_04_13,camera,ITF64,vibo valentia,-0.07666244317902816
577,2008_04_13,camera,ITF65,reggio calabria,-0.08201237478520396
578,2008_04_13,camera,ITG11,trapani,-0.10036564271196927
579,2008_04_13,camera,ITG12,palermo,-0.0921169334281691
580,2008_04_13,camera,ITG13,messina,-0.10021086955859362
581,2008_04_13,camera,ITG14,agrigento,-0.06766994047510097
582,2008_04_13,camera,ITG15,caltanissetta,-0.07435363010533241
583,2008_04_13,camera,ITG16,enna,-0.06774631367211144
584,2008_04_13,camera,ITG17,catania,-0.09778594270327809
585,2008_04_13,camera,ITG18,ragusa,-0.07762030677263508
586,2008_04_13,camera,ITG19,siracusa,-0.07962672053696684
587,2008_04_13,camera,ITG2D,sassari,-0.08908221693262322
588,2008_04_13,camera,ITG2E,nuoro,-0.04912297330092943
589,2008_04_13,camera,ITG2F,cagliari,-0.09818474978501034
590,2008_04_13,camera,ITG2G,oristano,-0.09674022296428535
591,2008_04_13,camera,ITG2H,sud sardegna,-0.07640157737704384
592,2008_04_13,camera,ITH10,bolzano,0.12923599189134377
593,2008_04_13,camera,ITH20,trento,-0.00041831126886876345
594,2008_04_13,camera,ITH31,verona,0.3016942081713731
595,2008_04_13,camera,ITH32,vicenza,0.28468988863866085
596,2008_04_13,camera,ITH33,belluno,0.2507189250920537
597,2008_04_13,camera,ITH34,treviso,0.2773734430774916
598,2008_04_13,camera,ITH35,venezia,0.15321164593448136
599,2008_04_13,camera,ITH36,padova,0.20578991579829709
600,2008_04_13,camera,ITH37,rovigo,0.11929322833083031
601,2008_04_13,camera,ITH41,pordenone,0.1298822653212286
602,2008_04_13,camera,ITH42,udine,0.09186914101743415
603,2008_04_13,camera,ITH43,gorizia,0.03434052495165594
604,2008_04_13,camera,ITH44,trieste,-0.016980905946622788
605,2008_04_13,camera,ITH51,piacenza,0.07736584513835469
606,2008_04_13,camera,ITH52,parma,0.06586887609359648
607,2008_04_13,camera,ITH53,reggio nellemilia,0.04891394514360032
608,2008_04_13,camera,ITH54,modena,0.04510067283511501
609,2008_04_13,camera,ITH55,bologna,0.004004908948569575
610,2008_04_13,camera,ITH56,ferrara,0.01473874341264983
611,2008_04_13,camera,ITH57,ravenna,0.015024668288092525
612,2008_04_13,camera,ITH58,forlicesena,0.01814395324786047
613,2008_04_13,camera,ITH59,rimini,-0.009710448957662947
614,2008_04_13,camera,ITI11,massacarrara,-0.03243697328725269
615,2008_04_13,camera,ITI12,lucca,-0.04766628560727562
616,2008_04_13,camera,ITI13,pistoia,-0.04470400502407822
617,2008_04_13,camera,ITI14,firenze,-0.03040376097612521
618,2008_04_13,camera,ITI15,prato,-0.0379814151968356
619,2008_04_13,camera,ITI16,livorno,-0.03464756255888542
620,2008_04_13,camera,ITI17,pisa,-0.03417478126450123
621,2008_04_13,camera,ITI18,arezzo,-0.03200562969586723
622,2008_04_13,camera,ITI19,siena,-0.03020359384615213
623,2008_04_13,camera,ITI1A,grosseto,-0.05835995738624778
624,2008_04_13,camera,ITI21,perugia,-0.04502074330396879
625,2008_04_13,camera,ITI22,terni,-0.059257964400005324
626,2008_04_13,camera,ITI31,pesaro e urbino,-0.02556067932895331
627,2008_04_13,camera,ITI32,ancona,-0.03407490667405897
628,2008_04_13,camera,ITI33,macerata,-0.05027573809970377
629,2008_04_13,camera,ITI34,ascoli piceno,-0.05893995187166568
630,2008_04_13,camera,ITI35,fermo,-0.05933820807200451
631,2008_04_13,camera,ITI41,viterbo,-0.10726776771991356
632,2008_04_13,camera,ITI42,rieti,-0.09550496458823148
633,2008_04_13,camera,ITI43,roma,-0.09866612674981265
634,2008_04_13,camera,ITI44,latina,-0.12807185661039708
635,2008_04_13,camera,ITI45,frosinone,-0.10298935535524222
636,2009_06_07,european,ITC11,torino,0.03793475488493166
637,2009_06_07,european,ITC12,vercelli,0.08552738919002817
638,2009_06_07,european,ITC13,biella,0.07680369240924598
639,2009_06_07,european,ITC14,verbanocusioossola,0.10690865595118478
640,2009_06_07,european,ITC15,novara,0.094984988554468
641,2009_06_07,european,ITC16,cuneo,0.17949060116656138
642,2009_06_07,european,ITC17,asti,0.10048944757896612
643,2009_06_07,european,ITC18,alessandria,0.06169483307761372
644,2009_06_07,european,ITC20,valle daosta,0.08334160753338013
645,2009_06_07,european,ITC31,imperia,0.03275461200764303
646,2009_06_07,european,ITC32,savona,0.035506509367116926
647,2009_06_07,european,ITC33,genova,-0.0016314322991748736
648,2009_06_07,european,ITC34,la spezia,-0.016900189336597735
649,2009_06_07,european,ITC41,varese,0.18005846358039007
650,2009_06_07,european,ITC42,como,0.17911326441083847
651,2009_06_07,european,ITC43,lecco,0.18006073486284246
652,2009_06_07,european,ITC44,sondrio,0.357744715610523
653,2009_06_07,european,ITC46,bergamo,0.25789750595802335
654,2009_06_07,european,ITC47,brescia,0.21347464160513288
655,2009_06_07,european,ITC48,pavia,0.09379518500347117
656,2009_06_07,european,ITC49,lodi,0.1275969705306595
657,2009_06_07,european,ITC4A,cremona,0.13419202883264175
658,2009_06_07,european,ITC4B,mantova,0.11234874256650253
659,2009_06_07,european,ITC4C,milano,0.05417276616437975
660,2009_06_07,european,ITC4D,monza e della brianza,0.11228347600427073
661,2009_06_07,european,ITF11,laquila,-0.12207335092940566
662,2009_06_07,european,ITF12,teramo,-0.09087887666245448
663,2009_06_07,european,ITF13,pescara,-0.09466419860053714
664,2009_06_07,european,ITF14,chieti,-0.08627049040522058
665,2009_06_07,european,ITF21,isernia,-0.10060322608773539
666,2009_06_07,european,ITF22,campobasso,-0.07897726505877363
667,2009_06_07,european,ITF31,caserta,-0.10959708077339049
668,2009_06_07,european,ITF32,benevento,-0.1185113238624593
669,2009_06_07,european,ITF33,napoli,-0.10470153572381637
670,2009_06_07,european,ITF34,avellino,-0.084986075397765
671,2009_06_07,european,ITF35,salerno,-0.10339687312779723
672,2009_06_07,european,ITF43,taranto,-0.08929210796394557
673,2009_06_07,european,ITF44,brindisi,-0.0979384300846435
674,2009_06_07,european,ITF45,lecce,-0.10236475620167364
675,2009_06_07,european,ITF46,foggia,-0.0980962577507213
676,2009_06_07,european,ITF47,bari,-0.10630479879705591
677,2009_06_07,european,ITF48,barlettaandriatrani,-0.11513157820242828
678,2009_06_07,european,ITF51,potenza,-0.07940469049800723
679,2009_06_07,european,ITF52,matera,-0.09502249655098986
680,2009_06_07,european,ITF61,cosenza,-0.07526006900130149
681,2009_06_07,european,ITF62,crotone,-0.07618337838588844
682,2009_06_07,european,ITF63,catanzaro,-0.08847679138567587
683,2009_06_07,european,ITF64,vibo valentia,-0.09649606936096579
684,2009_06_07,european,ITF65,reggio calabria,-0.07935961057840536
685,2009_06_07,european,ITG11,trapani,-0.0968626441685476
686,2009_06_07,european,ITG12,palermo,-0.08703388700529803
687,2009_06_07,european,ITG13,messina,-0.0973934289159095
688,2009_06_07,european,ITG14,agrigento,-0.09204287581456604
689,2009_06_07,european,ITG15,caltanissetta,-0.09353194339008403
690,2009_06_07,european,ITG16,enna,-0.08020432246533393
691,2009_06_07,european,ITG17,catania,-0.0958855376170257
692,2009_06_07,european,ITG18,ragusa,-0.09617198782060733
693,2009_06_07,european,ITG19,siracusa,-0.08723309972708496
694,2009_06_07,european,ITG2D,sassari,-0.09246977565953501
695,2009_06_07,european,ITG2E,nuoro,-0.08704450253804405
696,2009_06_07,european,ITG2F,cagliari,-0.10787843640002726
697,2009_06_07,european,ITG2G,oristano,-0.11085432128789782
698,2009_06_07,european,ITG2H,sud sardegna,-0.09640670873135122
699,2009_06_07,european,ITH10,bolzano,0.10943147811196799
700,2009_06_07,european,ITH20,trento,0.07887546291571161
701,2009_06_07,european,ITH31,verona,0.2693490503726365
702,2009_06_07,european,ITH32,vicenza,0.2590975597115077
703,2009_06_07,european,ITH33,belluno,0.19963205170037102
704,2009_06_07,european,ITH34,treviso,0.2765076677501954
705,2009_06_07,european,ITH35,venezia,0.1233656548401582
706,2009_06_07,european,ITH36,padova,0.15693300520602174
707,2009_06_07,european,ITH37,rovigo,0.10132729841376863
708,2009_06_07,european,ITH41,pordenone,0.15865805443145203
709,2009_06_07,european,ITH42,udine,0.1066212010930171
710,2009_06_07,european,ITH43,gorizia,0.03779604301673863
711,2009_06_07,european,ITH44,trieste,-0.007508734451775497
712,2009_06_07,european,ITH51,piacenza,0.07911143813505314
713,2009_06_07,european,ITH52,parma,0.06594413362452026
714,2009_06_07,european,ITH53,reggio nellemilia,0.052169137888674014
715,2009_06_07,european,ITH54,modena,0.04113454853172005
716,2009_06_07,european,ITH55,bologna,-0.015209220330979392
717,2009_06_07,european,ITH56,ferrara,0.0025536827637101835
718,2009_06_07,european,ITH57,ravenna,0.010481011385865683
719,2009_06_07,european,ITH58,forlicesena,0.018145868765556544
720,2009_06_07,european,ITH59,rimini,-0.005326768814185703
721,2009_06_07,european,ITI11,massacarrara,-0.03817035081036307
722,2009_06_07,european,ITI12,lucca,-0.04102331337418507
723,2009_06_07,european,ITI13,pistoia,-0.04832123226299221
724,2009_06_07,european,ITI14,firenze,-0.059521314469567384
725,2009_06_07,european,ITI15,prato,-0.042210377408817126
726,2009_06_07,european,ITI16,livorno,-0.06336444445686354
727,2009_06_07,european,ITI17,pisa,-0.05077344691591849
728,2009_06_07,european,ITI18,arezzo,-0.041511990225085206
729,2009_06_07,european,ITI19,siena,-0.0556670175927877
730,2009_06_07,european,ITI1A,grosseto,-0.07244788001874918
731,2009_06_07,european,ITI21,perugia,-0.05765640044997684
732,2009_06_07,european,ITI22,terni,-0.0823464322498532
733,2009_06_07,european,ITI31,pesaro e urbino,-0.020732069960024902
734,2009_06_07,european,ITI32,ancona,-0.04081993965994388
735,2009_06_07,european,ITI33,macerata,-0.0429387998528749
736,2009_06_07,european,ITI34,ascoli piceno,-0.06372159371684027
737,2009_06_07,european,ITI35,fermo,-0.05451402217141533
738,2009_06_07,european,ITI41,viterbo,-0.09752727710151265
739,2009_06_07,european,ITI42,rieti,-0.09439847904684262
740,2009_06_07,european,ITI43,roma,-0.09617391282706894
741,2009_06_07,european,ITI44,latina,-0.11202516004040103
742,2009_06_07,european,ITI45,frosinone,-0.10786333273229469
743,2013_02_24,camera,ITC11,torino,-0.025449371610252566
744,2013_02_24,camera,ITC12,vercelli,7.666350599919345e-05
745,2013_02_24,camera,ITC13,biella,-0.027042991128511756
746,2013_02_24,camera,ITC14,verbanocusioossola,0.011468112200331155
747,2013_02_24,camera,ITC15,novara,-0.0129760144133999
748,2013_02_24,camera,ITC16,cuneo,-0.04232687698712883
749,2013_02_24,camera,ITC17,asti,-0.03815451209381412
750,2013_02_24,camera,ITC18,alessandria,-0.02993712125585234
751,2013_02_24,camera,ITC31,imperia,-0.12525602876773553
752,2013_02_24,camera,ITC32,savona,-0.07216396159595512
753,2013_02_24,camera,ITC33,genova,-0.028422320490454494
754,2013_02_24,camera,ITC34,la spezia,0.006276776193385106
755,2013_02_24,camera,ITC41,varese,0.027095298233145545
756,2013_02_24,camera,ITC42,como,0.027793215023721528
757,2013_02_24,camera,ITC43,lecco,0.0590333512682631
758,2013_02_24,camera,ITC44,sondrio,0.0487557708207323
759,2013_02_24,camera,ITC46,bergamo,0.05755260152660248
760,2013_02_24,camera,ITC47,brescia,0.04837745634383692
761,2013_02_24,camera,ITC48,pavia,0.026295143791065647
762,2013_02_24,camera,ITC49,lodi,0.042477474909872866
763,2013_02_24,camera,ITC4A,cremona,0.04794856966776781
764,2013_02_24,camera,ITC4B,mantova,0.04878250623649945
765,2013_02_24,camera,ITC4C,milano,0.052493608275444144
766,2013_02_24,camera,ITC4D,monza e della brianza,0.031229212934668373
767,2013_02_24,camera,ITF11,laquila,-0.05288159697193609
768,2013_02_24,camera,ITF12,teramo,-0.09872056408461737
769,2013_02_24,camera,ITF13,pescara,-0.09012130030451267
770,2013_02_24,camera,ITF14,chieti,-0.06971462580699674
771,2013_02_24,camera,ITF21,isernia,-0.05163093320110983
772,2013_02_24,camera,ITF22,campobasso,-0.056136352299351974
773,2013_02_24,camera,ITF31,caserta,-0.05569937785550662
774,2013_02_24,camera,ITF32,benevento,-0.026599324651383125
775,2013_02_24,camera,ITF33,napoli,-0.045390079211060565
776,2013_02_24,camera,ITF34,avellino,0.016661275231458914
777,2013_02_24,camera,ITF35,salerno,-0.02389911984583767
778,2013_02_24,camera,ITF43,taranto,-0.13759586460310583
779,2013_02_24,camera,ITF44,brindisi,-0.09208888652911394
780,2013_02_24,camera,ITF45,lecce,-0.09744966274880881
781,2013_02_24,camera,ITF46,foggia,-0.07649058665009463
782,2013_02_24,camera,ITF47,bari,-0.10232079357708308
783,2013_02_24,camera,ITF48,barlettaandriatrani,-0.11102604681620483
784,2013_02_24,camera,ITF51,potenza,0.007573628570499377
785,2013_02_24,camera,ITF52,matera,-0.053868785045837454
786,2013_02_24,camera,ITF61,cosenza,-0.06736620599131181
787,2013_02_24,camera,ITF62,crotone,-0.0478657900594677
788,2013_02_24,camera,ITF63,catanzaro,-0.04289875228226626
789,2013_02_24,camera,ITF64,vibo valentia,0.03913962563233496
790,2013_02_24,camera,ITF65,reggio calabria,-0.04106440555785422
791,2013_02_24,camera,ITG11,trapani,-0.19950441394851728
792,2013_02_24,camera,ITG12,palermo,-0.12331853315234392
793,2013_02_24,camera,ITG13,messina,-0.011253296975519867
794,2013_02_24,camera,ITG14,agrigento,-0.1347833119060658
795,2013_02_24,camera,ITG15,caltanissetta,-0.15215261927978668
796,2013_02_24,camera,ITG16,enna,-0.05538117647780796
797,2013_02_24,camera,ITG17,catania,-0.15814533580252177
798,2013_02_24,camera,ITG18,ragusa,-0.14997527087939402
799,2013_02_24,camera,ITG19,siracusa,-0.13882402521978732
800,2013_02_24,camera,ITG2D,sassari,-0.04873971571616919
801,2013_02_24,camera,ITG2E,nuoro,0.019084278498424045
802,2013_02_24,camera,ITG2F,cagliari,-0.09374376153810557
803,2013_02_24,camera,ITG2G,oristano,-0.04839973020031001
804,2013_02_24,camera,ITG2H,sud sardegna,-0.060197938982207495
805,2013_02_24,camera,ITH10,bolzano,0.02121423296212934
806,2013_02_24,camera,ITH20,trento,0.03556207672945229
807,2013_02_24,camera,ITH31,verona,0.11746859119677318
808,2013_02_24,camera,ITH32,vicenza,0.07732245054966333
809,2013_02_24,camera,ITH33,belluno,0.009427301294240723
810,2013_02_24,camera,ITH34,treviso,-0.03396525868787731
811,2013_02_24,camera,ITH35,venezia,-0.029343465800210525
812,2013_02_24,camera,ITH36,padova,0.07182914862061993
813,2013_02_24,camera,ITH37,rovigo,0.08442707190274029
814,2013_02_24,camera,ITH41,pordenone,0.0596375423493831
815,2013_02_24,camera,ITH42,udine,0.01945235697212417
816,2013_02_24,camera,ITH43,gorizia,0.06419897289500315
817,2013_02_24,camera,ITH44,trieste,0.22956826783609313
818,2013_02_24,camera,ITH51,piacenza,0.025909855580329787
819,2013_02_24,camera,ITH52,parma,0.0052992173955337275
820,2013_02_24,camera,ITH53,reggio nellemilia,0.10659708009886358
821,2013_02_24,camera,ITH54,modena,0.10144229485392021
822,2013_02_24,camera,ITH55,bologna,0.11673309486293452
823,2013_02_24,camera,ITH56,ferrara,0.04998600044010613
824,2013_02_24,camera,ITH57,ravenna,0.1014419823280829
825,2013_02_24,camera,ITH58,forlicesena,0.056869848917774336
826,2013_02_24,camera,ITH59,rimini,-0.020947835518298676
827,2013_02_24,camera,ITI11,massacarrara,0.23659266762564823
828,2013_02_24,camera,ITI12,lucca,0.17368644223174867
829,2013_02_24,camera,ITI13,pistoia,0.24922179578774545
830,2013_02_24,camera,ITI14,firenze,0.2218172935609732
831,2013_02_24,camera,ITI15,prato,0.0773952982377185
832,2013_02_24,camera,ITI16,livorno,0.0712456850143348
833,2013_02_24,camera,ITI17,pisa,0.14007073099307285
834,2013_02_24,camera,ITI18,arezzo,0.12581188908605181
835,2013_02_24,camera,ITI19,siena,0.2721384917894582
836,2013_02_24,camera,ITI1A,grosseto,0.09843786705052855
837,2013_02_24,camera,ITI21,perugia,0.1794573781901126
838,2013_02_24,camera,ITI22,terni,0.04497991323426875
839,2013_02_24,camera,ITI31,pesaro e urbino,-0.03330942354164273
840,2013_02_24,camera,ITI32,ancona,-0.018984526711504343
841,2013_02_24,camera,ITI33,macerata,-0.06533287911254274
842,2013_02_24,camera,ITI34,ascoli piceno,-0.06948040841698386
843,2013_02_24,camera,ITI35,fermo,-0.07155639323489339
844,2013_02_24,camera,ITI41,viterbo,-0.0843716432302808
845,2013_02_24,camera,ITI42,rieti,-0.05565657025946764
846,2013_02_24,camera,ITI43,roma,-0.031411175464406436
847,2013_02_24,camera,ITI44,latina,-0.0796348008684717
848,2013_02_24,camera,ITI45,frosinone,-0.05238564608979668
849,2014_05_25,european,ITC11,torino,0.02658565854902277
850,2014_05_25,european,ITC12,vercelli,0.0021115488409197353
851,2014_05_25,european,ITC13,biella,-0.009913092552179096
852,2014_05_25,european,ITC14,verbanocusioossola,0.007099674572949309
853,2014_05_25,european,ITC15,novara,0.012480345876277374
854,2014_05_25,european,ITC16,cuneo,-0.022243859197133117
855,2014_05_25,european,ITC17,asti,0.0017902183854716894
856,2014_05_25,european,ITC18,alessandria,0.003115230639612872
857,2014_05_25,european,ITC20,valle daosta,0.09123912754018958
858,2014_05_25,european,ITC31,imperia,-0.07742451967725658
859,2014_05_25,european,ITC32,savona,0.0017321519783665919
860,2014_05_25,european,ITC33,genova,0.023018678823337836
861,2014_05_25,european,ITC34,la spezia,0.06336278013509082
862,2014_05_25,european,ITC41,varese,0.011523617909449635
863,2014_05_25,european,ITC42,como,0.008775640183545819
864,2014_05_25,european,ITC43,lecco,0.0525101920233024
865,2014_05_25,european,ITC44,sondrio,0.021258959972129
866,2014_05_25,european,ITC46,bergamo,0.033174445059749307
867,2014_05_25,european,ITC47,brescia,0.020041379609390245
868,2014_05_25,european,ITC48,pavia,0.0007138902311248368
869,2014_05_25,european,ITC49,lodi,0.02403051564054151
870,2014_05_25,european,ITC4A,cremona,0.01601419811762874
871,2014_05_25,european,ITC4B,mantova,0.0743946794423375
872,2014_05_25,european,ITC4C,milano,0.04506942782433316
873,2014_05_25,european,ITC4D,monza e della brianza,0.032151596062945174
874,2014_05_25,european,ITF11,laquila,-0.1171482297484483
875,2014_05_25,european,ITF12,teramo,-0.09851436110567496
876,2014_05_25,european,ITF13,pescara,-0.11604403634033145
877,2014_05_25,european,ITF14,chieti,-0.10171396242087198
878,2014_05_25,european,ITF21,isernia,-0.174719767400067
879,2014_05_25,european,ITF22,campobasso,-0.1103700290737682
880,2014_05_25,european,ITF31,caserta,-0.12696744448245825
881,2014_05_25,european,ITF32,benevento,-0.10395868355612685
882,2014_05_25,european,ITF33,napoli,-0.07075816836371887
883,2014_05_25,european,ITF34,avellino,-0.054667440623759445
884,2014_05_25,european,ITF35,salerno,-0.06884186349615133
885,2014_05_25,european,ITF43,taranto,-0.0947320705754892
886,2014_05_25,european,ITF44,brindisi,-0.14287511541136194
887,2014_05_25,european,ITF45,lecce,-0.09044069627286982
888,2014_05_25,european,ITF46,foggia,-0.08988608078921254
889,2014_05_25,european,ITF47,bari,-0.11495212839700168
890,2014_05_25,european,ITF48,barlettaandriatrani,-0.12733219623257258
891,2014_05_25,european,ITF51,potenza,0.035406595120328274
892,2014_05_25,european,ITF52,matera,-0.022319188502728814
893,2014_05_25,european,ITF61,cosenza,-0.052077966781367904
894,2014_05_25,european,ITF62,crotone,-0.04444909020960822
895,2014_05_25,european,ITF63,catanzaro,-0.09318823251173519
896,2014_05_25,european,ITF64,vibo valentia,-0.07418562331417693
897,2014_05_25,european,ITF65,reggio calabria,-0.09178793508797821
898,2014_05_25,european,ITG11,trapani,-0.10999287740712055
899,2014_05_25,european,ITG12,palermo,-0.11704621770779684
900,2014_05_25,european,ITG13,messina,-0.0964836281757104
901,2014_05_25,european,ITG14,agrigento,-0.09539943205806789
902,2014_05_25,european,ITG15,caltanissetta,-0.09523509570179736
903,2014_05_25,european,ITG16,enna,-0.005040547414287859
